account_code,account_name,category,business_unit,geography,product_line,period,value,currency
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-09,8281027.36,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-09,4252003.83,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2024-09,11351517.7,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2024-09,4789133.76,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2024-09,2644970.37,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2024-09,4059038.67,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2024-09,2255480.31,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2024-09,1673054.42,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2024-09,970225.62,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2024-09,696272.81,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-10,20241101.61,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-10,10232891.37,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-10,4479072.28,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2024-10,11636018.0,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2024-10,4552655.78,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2024-10,2728265.54,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2024-10,3662663.0,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2024-10,2435642.91,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2024-10,1618785.93,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2024-10,987920.25,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2024-10,700353.16,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-11,22907781.55,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-11,10687222.26,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-11,4218365.55,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2024-11,11212648.62,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2024-11,5446808.83,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2024-11,3143595.76,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2024-11,3899376.75,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2024-11,2446470.41,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2024-11,1722583.9,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2024-11,1078926.91,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2024-11,741610.46,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-12,20272429.73,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-12,10263552.39,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2024-12,3949062.24,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2024-12,11640742.36,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2024-12,5324792.82,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2024-12,2855897.07,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2024-12,3591827.02,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2024-12,2329801.43,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2024-12,1728525.67,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2024-12,1020283.72,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2024-12,720476.62,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-01,24480058.97,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-01,11154587.56,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-01,4654249.4,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-01,11804833.89,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-01,5179711.73,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-01,3056590.11,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-01,4600751.68,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-01,2918103.29,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-01,2160290.87,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-01,1178644.36,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-01,792001.36,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-02,22617566.41,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-02,10765748.83,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-02,2182724.38,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-02,12091592.59,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-02,5363817.11,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-02,3229837.95,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-02,4231974.64,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-02,2812587.13,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-02,2097397.12,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-02,1064042.41,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-02,811292.31,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-03,24074377.16,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-03,11909447.68,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-03,5279722.8,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-03,14073907.68,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-03,5763383.69,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-03,3470308.67,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-03,4820709.45,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-03,2883368.68,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-03,2217905.39,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-03,1301766.12,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-03,835451.74,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-04,19240317.94,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-04,8529009.35,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-04,4060889.28,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-04,10266175.13,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-04,5132832.9,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-04,2621502.5,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-04,3499807.7,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-04,1949499.94,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-04,1469105.15,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-04,1040728.25,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-04,686951.63,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-05,20200303.81,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-05,9527401.96,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-05,4560338.33,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-05,11235252.65,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-05,4306820.96,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-05,2826723.05,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-05,3856966.97,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-05,2314711.28,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-05,1824196.3,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-05,1040705.99,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-05,664364.69,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-06,20455847.72,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-06,9914784.86,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-06,4181102.75,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-06,11455932.79,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-06,5219355.36,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-06,2833928.95,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-06,4013139.64,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-06,2308068.46,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-06,1922852.22,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-06,1027537.87,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-06,793718.65,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-07,16788787.88,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-07,10322605.04,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-07,3860583.98,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-07,10910743.71,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-07,4856553.16,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-07,2654546.69,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-07,3719875.73,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-07,2366138.74,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-07,815930.03,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-07,946805.26,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-07,665621.65,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-08,20861367.33,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-08,9750974.74,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-08,3969353.43,INR
MED-COGS-001,Medical Technology - Imported Components & Materials,COGS,Carl Zeiss India,India,Medical Technology,2025-08,10758443.67,INR
MED-COGS-002,Medical Technology - Installation & Service Labor,COGS,Carl Zeiss India,India,Medical Technology,2025-08,4487013.25,INR
MED-COGS-003,"Medical Technology - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Medical Technology,2025-08,1299715.28,INR
MED-OPEX-001,Medical Technology - Sales & Marketing,OpEx,Carl Zeiss India,India,Medical Technology,2025-08,3704565.28,INR
MED-OPEX-002,Medical Technology - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Medical Technology,2025-08,2325177.69,INR
MED-OPEX-003,Medical Technology - G&A,OpEx,Carl Zeiss India,India,Medical Technology,2025-08,1751850.51,INR
MED-OPEX-004,Medical Technology - Facilities & Rent,OpEx,Carl Zeiss India,India,Medical Technology,2025-08,981345.66,INR
MED-OPEX-005,Medical Technology - IT & Software,OpEx,Carl Zeiss India,India,Medical Technology,2025-08,671593.51,INR
MED-REV-001,Medical Technology - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-09,22630996.79,INR
MED-REV-002,Medical Technology - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-09,10903105.66,INR
MED-REV-003,Medical Technology - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Medical Technology,2025-09,4373395.74,INR
